-29.678 0 1
-29.62 0 1
-29.562 0 1
-29.504 0.0001277 3.6298e-05
-29.446 0.00014693 3.9168e-05
-29.388 0.00010655 3.6705e-05
-29.33 0.00010397 3.2523e-05
-29.272 0.00013398 2.9038e-05
-29.214 0.00012702 2.9775e-05
-29.156 0.0001659 3.7196e-05
-29.098 0.00014747 3.2477e-05
-29.04 0.00012672 3.0153e-05
-28.982 0.00013878 3.3442e-05
-28.924 0.0001544 3.7207e-05
-28.865 0.00014543 3.6112e-05
-28.807 0.00012686 3.2985e-05
-28.749 0.00010052 2.8221e-05
-28.691 0.00015677 3.9893e-05
-28.633 0.00010578 3.0067e-05
-28.575 0.00014984 3.9268e-05
-28.517 0.00013554 3.6821e-05
-28.459 0.00016903 4.3949e-05
-28.401 0.00010679 3.1674e-05
-28.343 0.0001627 4.3369e-05
-28.285 0.00015669 4.2567e-05
-28.227 0.00015462 4.2441e-05
-28.169 5.0527e-05 2.0232e-05
-28.111 8.3965e-05 2.8133e-05
-28.053 0.0001388 3.998e-05
-27.995 0.00019055 5.0794e-05
-27.937 0.0001099 3.4375e-05
-27.879 0.00013954 4.0764e-05
-27.821 7.8347e-05 2.7838e-05
-27.763 0.00014537 4.2467e-05
-27.705 0.00016283 4.6285e-05
-27.647 0.00014253 4.2275e-05
-27.589 0.00013051 4.0048e-05
-27.531 0.00013228 4.0592e-05
-27.473 0.00013476 4.1353e-05
-27.415 0.00015296 4.5369e-05
-27.357 0.0002043 5.6079e-05
-27.299 0.00012515 3.9973e-05
-27.241 0.00010131 3.49e-05
-27.183 0.00019524 5.4814e-05
-27.125 0.00014657 4.4979e-05
-27.067 0.00012175 3.9782e-05
-27.009 0.00011514 3.8577e-05
-26.951 0.0001062 3.6584e-05
-26.893 0.00013542 4.3252e-05
-26.835 0.00010064 3.5758e-05
-26.777 0.00017488 5.187e-05
-26.719 9.3719e-05 3.4478e-05
-26.661 0.00016077 4.9334e-05
-26.603 0.00018287 5.4241e-05
-26.545 0.00015451 4.8331e-05
-26.487 0.0001267 4.2451e-05
-26.429 0.00010853 3.8563e-05
-26.371 8.9986e-05 3.4437e-05
-26.313 0.00016149 5.0514e-05
-26.255 0.00011167 3.9678e-05
-26.197 0.00010271 3.7786e-05
-26.138 0.00017639 5.4128e-05
-26.08 0.00011496 4.0848e-05
-26.022 0.00010422 3.8341e-05
-25.964 0.00012637 4.3533e-05
-25.906 5.3307e-05 2.586e-05
-25.848 0.00013845 4.6388e-05
-25.79 0.00012829 4.4196e-05
-25.732 0.0001404 4.7044e-05
-25.674 0.00011996 4.2623e-05
-25.616 0.0001755 5.4898e-05
-25.558 0.00018716 5.7433e-05
-25.5 0.00011093 4.0809e-05
-25.442 0.00018005 5.6318e-05
-25.384 0.00012396 4.4045e-05
-25.326 0.00012381 4.3991e-05
-25.268 0.00012639 4.4909e-05
-25.21 0.00016123 5.2682e-05
-25.152 0.00015112 5.0633e-05
-25.094 0.00011591 4.2641e-05
-25.036 0.00016361 5.3461e-05
-24.978 0.0001178 4.3337e-05
-24.92 0.00017594 5.6195e-05
-24.862 0.0002002 6.1436e-05
-24.804 0.00016629 5.4338e-05
-24.746 8.4322e-05 3.5595e-05
-24.688 0.00014475 4.9865e-05
-24.63 7.2808e-05 3.2724e-05
-24.572 0.0002067 6.343e-05
-24.514 0.0001983 6.2028e-05
-24.456 0.00018594 5.9387e-05
-24.398 0.00018651 5.957e-05
-24.34 0.00012519 4.6057e-05
-24.282 0.00010066 4.0308e-05
-24.224 0.00015114 5.2067e-05
-24.166 0.00020215 6.3232e-05
-24.108 0.00017912 5.8529e-05
-24.05 0.00014106 5.0121e-05
-23.992 0.00014198 5.0449e-05
-23.934 0.00016667 5.5846e-05
-23.876 0.00013009 4.7858e-05
-23.818 0.00018351 5.9963e-05
-23.76 5.2392e-05 2.7986e-05
-23.702 0.0001703 5.706e-05
-23.644 0.00011817 4.5224e-05
-23.586 6.6052e-05 3.2043e-05
-23.528 0.00011965 4.5789e-05
-23.47 7.9346e-05 3.5662e-05
-23.412 0.00018686 6.1059e-05
-23.353 0.00014865 5.2818e-05
-23.295 0.00010743 4.3017e-05
-23.237 0.00013426 4.9395e-05
-23.179 0.00012216 4.6748e-05
-23.121 0.00016237 5.5937e-05
-23.063 0.00010857 4.3475e-05
-23.005 0.00012195 4.6671e-05
-22.947 8.1781e-05 3.6757e-05
-22.889 0.00019339 6.3193e-05
-22.831 2.7589e-05 2.0186e-05
-22.773 0.00010992 4.4016e-05
-22.715 9.7491e-05 4.1154e-05
-22.657 9.759e-05 4.1196e-05
-22.599 1.4045e-05 1.4291e-05
-22.541 9.8216e-05 4.146e-05
-22.483 0.00018278 6.1243e-05
-22.425 0.00011462 4.5897e-05
-22.367 0.00012684 4.854e-05
-22.309 9.9365e-05 4.1946e-05
-22.251 0.00014346 5.2779e-05
-22.193 0.00011567 4.6319e-05
-22.135 0.00011556 4.6272e-05
-22.077 0.00012985 4.9692e-05
-22.019 0.00015852 5.6324e-05
-21.961 0.00016035 5.6977e-05
-21.903 0.00011689 4.6806e-05
-21.845 7.2791e-05 3.5312e-05
-21.787 0.0001899 6.3627e-05
-21.729 0.00011772 4.714e-05
-21.671 0.00014752 5.427e-05
-21.613 0.00011799 4.7246e-05
-21.555 0.00014913 5.4865e-05
-21.497 0.00023734 7.4241e-05
-21.439 7.4207e-05 3.5999e-05
-21.381 0.00019286 6.4619e-05
-21.323 0.00016471 5.8526e-05
-21.265 0.00013632 5.2167e-05
-21.207 0.00016432 5.8385e-05
-21.149 0.00013552 5.1861e-05
-21.091 0.00013655 5.2256e-05
-21.033 9.1141e-05 4.0964e-05
-20.975 0.00010588 4.4696e-05
-20.917 0.00013698 5.242e-05
-20.859 0.00012275 4.9154e-05
-20.801 0.00010718 4.5247e-05
-20.743 0.00013771 5.27e-05
-20.685 0.00018551 6.3907e-05
-20.626 6.2023e-05 3.3131e-05
-20.568 0.00010777 4.5494e-05
-20.51 0.0001701 6.0439e-05
-20.452 7.7339e-05 3.7519e-05
-20.394 0.00020162 6.7556e-05
-20.336 0.00015644 5.7552e-05
-20.278 0.00014091 5.3924e-05
-20.22 0.00015508 5.7053e-05
-20.162 0.00023731 7.5794e-05
-20.104 0.00010991 4.6395e-05
-20.046 0.00012575 5.0353e-05
-19.988 7.8486e-05 3.8075e-05
-19.93 0.00011082 4.6781e-05
-19.872 7.9275e-05 3.8458e-05
-19.814 7.9136e-05 3.8391e-05
-19.756 0.00017335 6.1593e-05
-19.698 6.3783e-05 3.4071e-05
-19.64 8.0437e-05 3.9022e-05
-19.582 0.00022334 7.2979e-05
-19.524 0.00011133 4.6998e-05
-19.466 0.00014455 5.5317e-05
-19.408 0.000113 4.7701e-05
-19.35 0.00019371 6.6731e-05
-19.292 4.799e-05 2.9139e-05
-19.234 0.00016121 5.9308e-05
-19.176 0.00016215 5.9653e-05
-19.118 9.6833e-05 4.3522e-05
-19.06 0.00019402 6.6838e-05
-19.002 0.00014652 5.6074e-05
-18.944 0.0001147 4.842e-05
-18.886 0.00016269 5.9852e-05
-18.828 9.775e-05 4.3934e-05
-18.77 0.00016338 6.0106e-05
-18.712 0.00023125 7.5563e-05
-18.654 0.0001632 6.0041e-05
-18.596 9.872e-05 4.437e-05
-18.538 0.00016562 6.0929e-05
-18.48 0.00013219 5.2932e-05
-18.422 9.8879e-05 4.4442e-05
-18.364 9.894e-05 4.4469e-05
-18.306 0.00011681 4.9309e-05
-18.248 0.00016635 6.12e-05
-18.19 0.00013362 5.3506e-05
-18.132 0.00014848 5.6823e-05
-18.074 6.6575e-05 3.5563e-05
-18.016 8.369e-05 4.06e-05
-17.958 0.00020112 6.9285e-05
-17.9 0.00011684 4.9321e-05
-17.841 0.0001358 5.4378e-05
-17.783 0.00013543 5.4232e-05
-17.725 0.00015159 5.8011e-05
-17.667 0.00013453 5.3869e-05
-17.609 0.00013696 5.4841e-05
-17.551 0.00011908 5.0268e-05
-17.493 0.00010238 4.6015e-05
-17.435 0.00010121 4.549e-05
-17.377 0.00015365 5.8799e-05
-17.319 8.5395e-05 4.1427e-05
-17.261 0.000103 4.6295e-05
-17.203 6.8151e-05 3.6405e-05
-17.145 8.5335e-05 4.1398e-05
-17.087 0.00015428 5.9041e-05
-17.029 0.0001724 6.3423e-05
-16.971 8.5582e-05 4.1517e-05
-16.913 0.00012045 5.0847e-05
-16.855 0.00011981 5.0576e-05
-16.797 8.6317e-05 4.1874e-05
-16.739 0.00017231 6.3393e-05
-16.681 8.5992e-05 4.1717e-05
-16.623 8.6899e-05 4.2157e-05
-16.565 0.0001383 5.538e-05
-16.507 8.5791e-05 4.1619e-05
-16.449 8.6628e-05 4.2025e-05
-16.391 0.0001903 6.7617e-05
-16.333 5.1663e-05 3.1369e-05
-16.275 8.6779e-05 4.2098e-05
-16.217 6.9577e-05 3.7166e-05
-16.159 6.9603e-05 3.718e-05
-16.101 0.00010459 4.701e-05
-16.043 0.00029547 9.0669e-05
-15.985 0.00015576 5.9608e-05
-15.927 8.746e-05 4.2429e-05
-15.869 0.00015692 6.005e-05
-15.811 0.00010497 4.7181e-05
-15.753 0.000193 6.8576e-05
-15.695 0.00014029 5.6175e-05
